,Name,Intraday,Investing
0,CSCO.csv,-8.749999999999972,-13.119999999999997
1,BAJAJFINSV.NS.csv,-4558.690000000018,-1276.1399999999994
2,UAL.csv,-72.75999999999999,-55.230000000000004
3,ISRG.csv,193.66999999999973,160.13
4,NTPC.NS.csv,-70.95999999999995,-28.30000000000001
5,GILD.csv,-32.05000000000014,0.28999999999999915
6,SHREECEM.NS.csv,-5672.459999999988,-1009.0600000000013
7,TM.csv,-22.590000000000117,7.950000000000003
8,ULTRACEMCO.NS.csv,-1724.0799999999995,-420.53999999999996
9,V.csv,-4.519999999999953,21.19999999999999
10,SBIN.NS.csv,-252.9999999999999,-126.19999999999999
11,CHTR.csv,191.01999999999936,229.57
12,ICICIBANK.csv,,-55.14999399999999
13,MARUTI.NS.csv,-308.77999999999975,926.9399999999996
14,ADBE.csv,83.22999999999968,186.07
15,ITC.NS.csv,-225.00000000000014,-80.41
16,PIDILITIND.NS.csv,-524.0300000000009,164.87999999999988
17,JSWSTEEL.NS.csv,71.32999999999979,46.50999999999999
18,PEP.csv,9.419999999999874,10.090000000000018
19,COST.csv,40.61999999999961,73.03999999999996
20,MDLZ.csv,2.280000000000051,3.569999999999993
21,BKNG.csv,-302.8299999999981,-188.30999999999995
22,TSM.csv,1.5299999999999585,38.709999999999994
23,SBUX.csv,-22.999999999999986,-8.900000000000006
24,INTU.csv,-23.289999999999765,46.00999999999999
25,PG.csv,35.3299999999997,24.08
26,COALINDIA.NS.csv,-111.54000000000006,-63.48999999999998
27,CAT.csv,30.19000000000004,25.22
28,MCD.csv,14.57000000000005,10.120000000000005
29,AMZN.csv,196.10999999999694,1271.89
30,INTC.csv,7.109999999999999,2.6799999999999997
31,TXN.csv,13.739999999999952,20.019999999999996
32,TCS.csv,,169.1499020000001
33,ADANIPORTS.NS.csv,-157.19000000000042,-45.05000000000001
34,KO.csv,-13.629999999999917,-1.5300000000000011
35,DABUR.NS.csv,-113.22000000000025,71.84000000000003
36,PYPL.csv,15.280000000000086,80.16
37,UPS.csv,25.670000000000044,53.84
38,MSFT.csv,16.649999999999665,72.91
39,ASIANPAINT.NS.csv,-122.81000000000063,389.8800000000001
40,HDFC.csv,,-499.6000979999999
41,NVDA.csv,137.98999999999987,354.26000000000005
42,HD.csv,50.40999999999963,62.74000000000001
43,LT.NS.csv,-1104.8300000000015,-451.1300000000001
44,CME.csv,-23.919999999999987,-31.75
45,CMCSA.csv,10.75000000000001,4.420000000000002
46,SBICARD.NS.csv,-62.450000000000784,812.45
47,DMART.NS.csv,346.2499999999977,596.7
48,BPCL.NS.csv,-78.72999999999982,64.64999999999998
49,ADANIGREEN.NS.csv,313.35,600.9
50,HDFCBANK.csv,-688.6185760000025,-64.63000499999998
51,FB.csv,44.15999999999997,65.79999999999998
52,TITAN.NS.csv,-67.95999999999867,53.22000000000003
53,DIS.csv,-29.509999999999962,-16.870000000000005
54,WIPRO.NS.csv,-51.29999999999973,51.31
55,BRITANNIA.NS.csv,-911.3100000000004,1192.4299999999998
56,BAJFINANCE.NS.csv,-1616.7599999999939,-98.4699999999998
57,NFLX.csv,163.4199999999999,164.05
58,GODREJCP.NS.csv,-245.87999999999988,93.21000000000004
59,ABT.csv,-5.729999999999976,19.019999999999996
60,TSLA.csv,108.62999999999985,360.46999999999997
61,IOC.NS.csv,-102.01999999999994,-53.97
62,M&M.NS.csv,-54.149999999999864,38.02999999999997
63,HDFCLIFE.NS.csv,-73.74999999999989,83.64999999999998
64,HCLTECH.NS.csv,60.600000000001444,331.28000000000003
65,CIPLA.NS.csv,-345.6700000000001,256.24
66,HINDZINC.NS.csv,-138.82000000000016,16.049999999999983
67,DIVISLAB.NS.csv,520.3800000000001,1480.7
68,KOTAKBANK.NS.csv,-575.1500000000026,-255.5999999999999
69,HEROMOTOCO.NS.csv,-300.6099999999976,685.21
70,GOOG.csv,502.23000000000116,250.97000000000003
71,AVGO.csv,16.629999999999683,93.29000000000002
72,VZ.csv,11.320000000000029,6.119999999999997
73,AMGN.csv,97.77999999999994,62.889999999999986
74,ONGC.NS.csv,-90.07999999999981,-55.49000000000001
75,ADP.csv,4.7400000000000375,-25.03
76,HINDUNILVR.csv,-310.5008529999993,334.55004899999994
77,DRREDDY.NS.csv,610.509999999998,2604.99
78,ICICIPRULI.NS.csv,-35.49000000000024,16.720000000000027
79,BHARTIARTL.NS.csv,-127.43,97.68
80,QCOM.csv,7.060000000000045,45.91
81,BAJAJ-AUTO.NS.csv,-166.30000000000223,472.21000000000004
82,INFY.csv,189.29986799999972,231.0
83,BABA.csv,3.0499999999998977,110.08999999999997
84,NESTLEIND.NS.csv,-2622.940000000028,4664.65
85,UNH.csv,53.79000000000025,57.71000000000001
86,FISV.csv,-13.090000000000032,-2.1899999999999977
87,SUNPHARMA.NS.csv,-232.85999999999922,75.15000000000003
88,MA.csv,-4.8699999999996635,63.789999999999964
89,TECHM.NS.csv,40.95999999999964,151.92000000000007
90,AAPL.csv,29.179999999999794,61.97
91,TMUS.csv,24.070000000000192,34.28999999999999
92,WMT.csv,11.64999999999985,30.280000000000015
93,SBILIFE.NS.csv,-254.64999999999907,3.800000000000068
94,MU.csv,-11.530000000000015,5.060000000000002
95,JNJ.csv,-7.220000000000098,19.00999999999999
96,POWERGRID.NS.csv,-51.29000000000005,-35.48000000000002
97,CRM.csv,67.97000000000008,97.04000000000002
98,AXISBANK.NS.csv,-432.45,-260.6
99,RIL.csv,-142.08886600000108,1014.5001219999999
