,Name,Intraday,Investing
0,UAL.csv,-2.639999999999972,-9.589999999999996
1,ISRG.csv,-70.91,-54.97
2,GILD.csv,179.8399999999997,128.72000000000003
3,TM.csv,-30.89000000000013,0.4399999999999977
4,V.csv,-22.950000000000173,0.5099999999999909
5,CHTR.csv,9.460000000000036,23.069999999999993
6,ADBE.csv,173.19999999999942,197.57
7,PEP.csv,114.09999999999997,202.34999999999997
8,COST.csv,3.2899999999998215,2.2700000000000102
9,MDLZ.csv,40.35999999999956,56.56999999999999
10,BKNG.csv,2.130000000000038,2.1699999999999946
11,TSM.csv,-341.4599999999991,-335.76
12,SBUX.csv,0.7399999999999736,35.16
13,INTU.csv,-15.980000000000018,-4.200000000000003
14,PG.csv,9.210000000000235,54.14999999999998
15,CAT.csv,32.08999999999975,17.66000000000001
16,MCD.csv,24.900000000000034,10.819999999999993
17,AMZN.csv,342.929999999998,1326.8000000000002
18,INTC.csv,7.769999999999982,0.07000000000000028
19,TXN.csv,19.879999999999967,14.269999999999996
20,KO.csv,-15.069999999999922,-3.6799999999999997
21,PYPL.csv,27.700000000000117,83.11
22,UPS.csv,24.64000000000003,51.10000000000001
23,MSFT.csv,25.739999999999725,70.03
24,NVDA.csv,140.32999999999987,337.09000000000003
25,HD.csv,42.3899999999997,45.920000000000016
26,CME.csv,-29.019999999999953,-40.30000000000001
27,CMCSA.csv,9.680000000000032,1.3099999999999952
28,FB.csv,61.57000000000008,72.01999999999998
29,DIS.csv,-23.569999999999908,-8.300000000000011
30,NFLX.csv,198.52999999999992,218.13
31,ABT.csv,1.4099999999999824,21.930000000000007
32,TSLA.csv,112.56999999999985,361.59999999999997
33,GOOG.csv,456.1700000000005,198.44000000000005
34,AVGO.csv,30.919999999999845,93.5
35,VZ.csv,8.590000000000039,1.6300000000000026
36,AMGN.csv,88.91999999999996,53.00999999999999
37,ADP.csv,13.469999999999999,-23.29000000000002
38,QCOM.csv,4.42000000000003,39.43000000000001
39,BABA.csv,15.089999999999833,94.42999999999998
40,UNH.csv,82.83000000000024,83.97999999999999
41,FISV.csv,-9.120000000000033,-1.8100000000000023
42,MA.csv,14.81000000000023,60.50999999999999
43,AAPL.csv,29.069999999999787,57.57
44,TMUS.csv,24.84000000000013,32.209999999999994
45,WMT.csv,15.409999999999812,20.840000000000003
46,MU.csv,-12.299999999999997,-0.3299999999999983
47,JNJ.csv,-3.980000000000061,18.129999999999995
48,CRM.csv,78.6900000000002,89.75
